date;province;ine_code;ccaa;new_cases;PCR;TestAc;activos;hospitalized;hospitalized_accumulated;hospitalized_new;intensive_care;deceased;cases_accumulated;cases_accumulated_PCR;recovered;deceased_hosp_eus;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_ag;num_casos_prueba_elisa;num_casos_prueba_desconocida;num_casos_cum1;num_casos2;num_hosp;num_uci;num_def;num_casos_cum2;num_hosp_cum;num_uci_cum;num_def_cum;poblacion;cases_per_cienmil;intensive_care_per_1000000;deceassed_per_100000;hospitalized_per_100000;cases_14days;cases_7days;cases_PCR_14days;cases_PCR_7days;daily_cases;daily_cases_avg7;daily_cases_PCR;daily_cases_PCR_avg7;daily_deaths;daily_deaths_hosp_eus;daily_deaths_inc;daily_deaths_avg3;daily_deaths_avg7;daily_deaths_avg7_hosp_eus;deaths_last_week;num_casos_avg7;num_casos_prueba_pcr_avg7;num_casos2_avg7;ia14;source_name;source;comments
02/05/2021;Gipuzkoa;20;País Vasco;191;0;0;0;0;0;0;0;1178;64289;0;0;0;0;0;0;0;0;0;0;191;0;0;1;65113;2562;263;1194;723576;88849;0;1628;0;4788;2115;0;0;191;3021;0;0;0;0;0;0;26;0;18;0;0;3019;6617;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 9 en personas con residencia fuera de Euskadi"
02/05/2021;Girona;17;Cataluña;0;65;0;0;188;0;0;49;2108;64006;61527;0;0;0;0;0;0;0;0;0;130;2;0;3;60239;1927;178;1417;771044;830121;636;2734;2438;2982;1518;2959;1513;121;2169;121;2161;4;0;2;2;19;0;13;0;0;2244;3838;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
02/05/2021;Granada;18;Andalucía;0;0;0;0;328;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;78;29;3;2;81964;7457;957;1657;914678;0;1082;0;3586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;2683;0;0;0;0
02/05/2021;Guadalajara;19;Castilla - La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;24550;1553;106;612;257762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;673;0;0;0;
02/05/2021;Huelva;21;Andalucía;0;0;0;0;72;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;40;6;1;0;28353;2078;152;362;521870;0;211;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;837;0;0;0;0
02/05/2021;Huesca;22;Aragón;8;0;0;834;48;1604;1604;8;476;17838;0;0;0;0;0;0;0;0;0;0;9;1;1;0;17743;1644;184;476;220461;809123;363;21591;2177;523;257;0;0;8;367;0;0;0;0;0;3;3;0;2;0;0;357;2372;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
02/05/2021;Jaén;23;Andalucía;0;0;0;0;129;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;35;5;2;0;46512;4306;400;939;633564;0;253;0;2036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1123;0;0;0;0
02/05/2021;León;24;Castilla y León;13;0;0;0;46;0;0;25;2101;0;39665;0;0;0;0;0;0;0;0;0;26;4;1;0;37409;4588;284;923;460001;0;543;45674;10;0;0;745;422;13;603;13;603;1;0;0;7;2;0;14;0;0;549;162;0;0;
02/05/2021;Lleida;25;Cataluña;0;13;0;0;136;0;0;28;790;42803;41386;0;0;0;0;0;0;0;0;0;60;0;0;0;41478;1112;111;623;434930;984135;644;18164;3127;1901;830;1877;820;49;1186;48;1171;1;0;1;13;19;0;13;0;0;1323;4316;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
02/05/2021;Lugo;27;Galicia;0;0;0;0;16;0;0;4;213;12482;0;0;0;0;0;0;0;0;0;0;1;1;0;0;12281;1159;143;218;329587;378716;121;6463;485;198;109;0;0;2;156;2;156;0;0;0;0;0;0;0;0;0;17;601;0;0;0
02/05/2021;Madrid;28;Madrid, Comunidad de;0;0;0;0;2661;110596;155;564;16714;0;699090;0;0;0;0;0;0;0;0;0;453;110;16;12;687725;97984;7404;15104;6663394;0;846;25083;3993;0;0;26142;12312;0;0;464;17589;16;0;1;163;154;0;108;0;0;17364;3923;"Consejería de Sanidad de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid";"https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv";0
02/05/2021;Málaga;29;Andalucía;0;0;0;0;151;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;60;6;2;1;94555;7740;730;1610;1661785;0;187;0;909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1679;0;0;0;0
02/05/2021;Melilla;52;Melilla;0;1;0;452;24;0;0;5;89;0;8734;8193;0;0;0;0;0;0;0;0;1;2;0;0;8743;669;110;89;86487;0;578;10291;2775;0;0;305;99;0;0;1;141;0;0;0;0;0;0;0;0;0;141;3527;Ingesa - Facebook;https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918;
02/05/2021;Murcia;30;Murcia, Región de;13;0;108309;0;76;0;0;22;1593;110791;0;0;0;0;0;0;0;0;0;0;17;4;1;0;110992;9004;1173;1591;1493898;741624;147;10663;509;1036;503;0;0;13;719;0;0;0;0;0;3;3;0;2;0;0;763;693;Cuenta de Twitter del Gobierno de la Región de Murcia;https://twitter.com/regiondemurcia/status/1389184914654965760;
02/05/2021;Navarra;31;Navarra, Comunidad Foral de;0;105;0;0;136;0;0;36;1171;0;59915;0;0;0;0;0;0;0;0;0;104;8;1;3;60254;5800;558;1159;654214;0;55;17899;2079;0;0;2144;983;0;0;105;1404;5;0;4;23;19;0;13;0;0;1431;3277;Gobierno de Navarra;https://www.navarra.es/es/noticias/2021/05/03/detectados-105-nuevos-casos-de-covid-19-en-navarra-tras-realizarse-1.491-pruebas?pageBackId=363032&back=true;
02/05/2021;Ourense;32;Galicia;0;0;0;0;27;0;0;9;416;15366;0;0;0;0;0;0;0;0;0;0;7;1;0;0;15130;2027;177;419;307651;499462;293;13522;878;250;119;0;0;7;17;7;17;0;0;0;0;1;0;1;0;0;171;813;0;0;0
02/05/2021;Palencia;34;Castilla y León;17;0;0;0;19;0;0;13;796;0;18935;0;0;0;0;0;0;0;0;0;12;4;1;0;18530;2067;242;538;160980;0;808;49447;118;0;0;249;107;17;153;17;153;1;0;1;7;11;0;8;0;0;16;1547;0;0;
02/05/2021;Palmas, Las;35;Canarias;57;57;0;811;104;0;0;44;317;28970;28970;0;0;0;0;0;0;0;0;0;58;4;1;0;28300;2499;598;314;1120406;258567;393;2829;928;851;405;851;405;57;579;57;579;0;0;0;3;6;0;4;0;0;587;76;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
02/05/2021;Pontevedra;36;Galicia;0;0;0;0;69;0;0;17;599;37451;0;0;0;0;0;0;0;0;0;0;52;6;0;1;40580;3784;482;637;942665;397289;18;6354;732;1199;540;0;0;49;771;49;771;0;0;0;3;9;0;6;0;0;859;1272;0;0;0
02/05/2021;Rioja, La;26;Rioja, La;0;48;0;627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;6;3;0;29802;3360;376;761;316798;0;0;0;0;0;0;0;0;0;0;48;49;0;0;0;0;0;0;3;0;0;623;0;Gobierno de La Rioja  - DATOS COVID en tiempo real;https://docs.google.com/spreadsheets/d/11dMDMmOq3t2Hb35BH33X0wG4xqv8SQC1av3RM1EdXRY/edit#gid=2020928690;
02/05/2021;Salamanca;37;Castilla y León;20;0;0;0;33;0;0;11;1681;0;31831;0;0;0;0;0;0;0;0;0;19;3;2;0;29988;3692;221;984;330119;0;333;50921;10;0;0;558;267;20;381;20;381;1;0;1;3;7;0;5;0;0;359;169;0;0;
02/05/2021;Santa Cruz de Tenerife;38;Canarias;64;64;0;1187;139;0;0;26;422;24023;24023;0;0;0;0;0;0;0;0;0;64;1;0;0;23480;2593;474;417;1032983;232559;252;4085;1346;1305;604;1305;604;64;863;64;863;0;0;0;0;4;0;3;0;0;854;1263;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
02/05/2021;Segovia;40;Castilla y León;19;0;0;0;26;0;0;8;973;0;17179;0;0;0;0;0;0;0;0;0;13;4;0;0;15507;1743;169;615;153129;0;522;63541;1698;0;0;455;211;19;301;19;301;1;0;1;1;9;0;6;0;0;263;2971;0;0;
02/05/2021;Sevilla;41;Andalucía;0;0;0;0;289;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;101;19;4;4;117999;9844;996;1917;1942389;0;381;0;1488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;3264;0;0;0;0
02/05/2021;Soria;42;Castilla y León;4;0;0;0;16;0;0;9;618;0;9735;0;0;0;0;0;0;0;0;0;13;0;0;0;8202;1223;118;427;88636;0;1015;69723;1805;0;0;151;65;4;93;4;93;2;0;3;7;7;0;5;0;0;107;1704;0;0;
02/05/2021;Tarragona;43;Cataluña;0;22;0;0;124;0;0;42;1280;51471;50016;0;0;0;0;0;0;0;0;0;47;0;0;0;48896;2232;218;1122;804664;639658;522;15907;1541;1580;712;1548;692;53;1017;53;989;1;0;1;1;9;0;6;0;0;1146;1924;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
02/05/2021;Teruel;44;Aragón;1;0;0;262;6;1308;1308;0;415;13518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13397;1415;121;414;134137;1007776;0;30939;447;201;93;0;0;1;133;0;0;0;0;0;0;0;0;0;0;0;139;1498;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
02/05/2021;Toledo;45;Castilla - La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;6;1;1;69107;5914;451;2140;694844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;1571;0;0;0;
02/05/2021;Valencia/València;46;Comunitat Valenciana;65;0;0;0;0;0;0;0;0;203971;0;0;0;0;0;0;0;0;0;0;14;5;0;1;203606;18661;1662;3762;2565124;79517;0;0;0;1209;562;0;0;65;803;0;0;0;0;0;0;0;0;16;0;0;749;471;0;0;No hay más datos
02/05/2021;Valladolid;47;Castilla y León;30;0;0;0;85;0;0;39;1908;0;50622;0;0;0;0;0;0;0;0;0;18;5;2;1;50195;6202;550;1504;519546;0;751;36724;1636;0;0;872;403;30;576;30;576;0;0;0;7;27;0;19;0;0;519;1678;0;0;
02/05/2021;Zamora;49;Castilla y León;9;0;0;0;27;0;0;4;719;0;13238;0;0;0;0;0;0;0;0;0;4;0;0;0;12591;1772;136;521;172539;0;232;41672;1565;0;0;191;95;9;136;9;136;0;0;0;3;7;0;5;0;0;13;1107;0;0;
02/05/2021;Zaragoza;50;Aragón;149;0;0;5026;326;9254;9254;54;2529;87503;0;0;0;0;0;0;0;0;0;0;146;17;2;1;86655;9350;886;2537;964693;907055;56;26216;3379;3187;1827;0;0;149;261;0;0;1;0;0;2;24;0;17;0;0;2603;3304;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
03/05/2021;Albacete;2;Castilla - La Mancha;0;45;0;0;18;0;0;5;884;0;28478;0;0;0;0;0;0;0;0;0;26;1;1;0;27587;3322;388;836;388167;0;129;22774;464;0;0;231;125;0;0;45;19;0;0;0;0;0;0;0;0;0;194;595;0;0;
03/05/2021;Alicante/Alacant;3;Comunitat Valenciana;11;0;0;0;49;0;0;18;2793;146484;0;0;0;0;0;0;0;0;0;0;42;0;0;1;146038;12755;1322;2790;1858683;788106;97;15027;264;666;341;0;0;11;487;0;0;6;0;0;0;22;0;17;0;0;454;358;0;0;
03/05/2021;Almería;4;Andalucía;0;0;0;0;110;0;0;40;807;53329;0;0;0;0;0;0;0;0;0;0;54;10;1;5;53119;3661;633;804;716820;743966;558;11258;1535;1657;710;0;0;0;0;0;0;2;0;0;0;13;0;10;0;0;821;2312;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
03/05/2021;Araba/Álava;1;País Vasco;42;0;0;0;0;0;0;0;0;27569;0;0;0;0;0;0;0;0;0;0;40;0;0;0;27742;2589;214;721;331549;831521;0;0;0;1151;484;0;0;42;691;0;0;0;0;0;0;0;0;0;0;0;673;3472;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 11 en personas con residencia fuera de Euskadi"
03/05/2021;Asturias;33;Asturias, Principado de;71;68;3;0;151;0;0;51;1953;50993;48265;0;0;0;0;0;0;0;0;0;71;11;1;2;50995;8386;732;1951;1022800;498563;499;19095;1476;1341;576;1279;551;71;823;68;787;2;0;1;7;6;0;4;0;0;823;125;Dirección General de Salud del Principado de Asturias;"https://dgspasturias.shinyapps.io/panel_de_indicadores_asturias/;https://dgspasturias.shinyapps.io/panel_de_indicadores_asturias/_w_0ecb484e/DATOS/TABLAS_RESUMEN/asturias_resumen.csv";0
03/05/2021;Ávila;5;Castilla y León;17;0;0;0;12;0;0;9;731;0;12505;0;0;0;0;0;0;0;0;0;13;2;0;0;11651;1546;82;440;157640;0;571;46371;761;0;0;208;102;17;146;17;146;1;0;1;3;3;0;2;0;0;143;1319;0;0;
03/05/2021;Badajoz;6;Extremadura;39;0;0;0;30;0;0;4;903;0;49795;0;0;0;0;0;0;0;0;0;41;3;0;0;48725;3394;311;916;673559;0;59;13406;445;0;0;701;315;39;45;39;45;0;0;0;3;3;0;2;0;0;451;1041;0;0;
03/05/2021;Balears, Illes;7;Balears, Illes;0;19;0;1393;48;0;0;25;823;59239;0;0;0;0;0;0;0;0;0;0;47;4;1;0;59497;4588;727;834;1149460;515364;217;716;418;759;407;712;376;0;0;19;537;2;0;0;0;17;0;8;0;0;553;619;Conselleria de Salut i Consum - Govern Illes Balears;"https://www.caib.es/sites/covid-19/es/situacion_sanitaria_covid-19/;https://covid19ib.maps.arcgis.com/apps/opsdashboard/index.html#/c1cde29b86bd431287fd4225bb4193a4";
03/05/2021;Barcelona;8;Cataluña;0;760;0;0;1062;0;0;271;17725;478388;442659;0;0;0;0;0;0;0;0;0;1476;44;5;4;434074;34756;2874;11113;5664579;844525;478;31291;1875;15151;7012;14539;6699;1242;10017;1222;957;12;0;1;83;99;0;69;0;0;11049;2567;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
03/05/2021;Bizkaia;48;País Vasco;340;0;0;0;0;0;0;0;0;95018;0;0;0;0;0;0;0;0;0;0;348;32;3;5;95247;10336;906;2410;1152651;824343;0;0;0;5286;2505;0;0;351;3579;0;0;0;0;0;0;0;0;0;0;0;3533;4586;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 11 en personas con residencia fuera de Euskadi"
03/05/2021;Burgos;9;Castilla y León;36;0;0;0;79;0;0;18;1366;0;34982;0;0;0;0;0;0;0;0;0;85;10;1;1;33467;3907;358;815;356958;0;504;38268;2213;0;0;1126;595;36;85;36;85;3;0;2;1;1;0;7;0;0;786;3154;0;0;
03/05/2021;Cáceres;10;Extremadura;29;0;0;0;29;0;0;9;853;0;24372;0;0;0;0;0;0;0;0;0;31;3;1;0;24782;2520;205;860;394151;0;228;21641;736;0;0;397;238;29;34;29;34;0;0;0;0;1;0;1;0;0;346;1007;0;0;
03/05/2021;Cádiz;11;Andalucía;0;0;0;0;130;0;0;33;1446;78965;0;0;0;0;0;0;0;0;0;0;75;4;2;2;77333;5433;622;1412;1240155;636735;266;1166;1048;1948;773;0;0;0;0;0;0;1;0;0;0;19;0;13;0;0;1036;1571;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
03/05/2021;Cantabria;39;Cantabria;0;83;0;0;120;0;0;28;561;30299;28930;0;0;0;0;0;0;0;0;0;83;18;4;0;29149;3133;440;557;581078;521427;482;9654;2065;1452;699;1458;704;83;999;83;1006;0;0;0;0;1;0;1;0;0;1003;2509;Servicio Cántabro de Salud;"https://serviweb.scsalud.es:10443/ficheros/COVID19_historico.csv;https://www.scsalud.es/coronavirus";0
03/05/2021;Castellón/Castelló;12;Comunitat Valenciana;9;0;0;0;41;0;0;12;796;40333;0;0;0;0;0;0;0;0;0;0;12;3;1;0;40015;3453;426;792;579962;695442;207;13725;707;477;228;0;0;9;326;0;0;1;0;0;0;6;0;5;0;0;294;822;0;0;
03/05/2021;Ceuta;51;Ceuta;2;0;0;0;21;0;0;6;107;5766;0;0;0;0;0;0;0;0;0;0;2;2;2;3;5766;375;53;109;84777;680137;708;12621;2477;116;30;0;0;2;45;0;0;1;0;9;0;4;0;3;0;0;43;1368;Sanidad;https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Actualizacion_367_COVID-19.pdf;
03/05/2021;Ciudad Real;13;Castilla - La Mancha;0;178;0;0;74;0;0;23;1709;0;45675;0;0;0;0;0;0;0;0;0;71;4;1;0;45178;5616;320;1708;495761;0;464;34472;1493;0;0;1029;504;0;0;178;73;2;0;0;0;3;0;3;0;0;667;2076;0;0;
03/05/2021;Córdoba;14;Andalucía;0;0;0;0;119;0;0;40;938;50311;0;0;0;0;0;0;0;0;0;0;65;14;2;1;50009;4327;533;939;782979;642559;511;1198;152;1605;823;0;0;0;0;0;0;0;0;0;0;9;0;6;0;0;96;205;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
03/05/2021;Coruña, A;15;Galicia;0;0;0;0;96;0;0;18;1162;57371;0;0;0;0;0;0;0;0;0;0;56;6;0;1;54508;6267;990;1103;1119596;512426;161;10379;857;956;463;0;0;53;661;53;661;0;0;0;0;1;0;1;0;0;624;854;0;0;0
03/05/2021;Cuenca;16;Castilla - La Mancha;0;59;0;0;13;0;0;3;537;0;19092;0;0;0;0;0;0;0;0;0;17;1;0;0;20241;2493;142;557;196329;0;153;27352;662;0;0;349;168;0;0;59;239;0;0;0;0;1;0;1;0;0;223;1778;0;0;
03/05/2021;Gipuzkoa;20;País Vasco;341;0;0;0;0;0;0;0;0;64535;0;0;0;0;0;0;0;0;0;0;250;0;0;3;65363;2562;263;1197;723576;89189;0;0;0;4659;2020;0;0;246;2886;0;0;0;0;0;0;0;0;0;0;0;288;6439;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 11 en personas con residencia fuera de Euskadi"
03/05/2021;Girona;17;Cataluña;0;136;0;0;170;0;0;51;2112;64245;61765;0;0;0;0;0;0;0;0;0;243;5;1;2;60482;1932;179;1419;771044;833221;661;27391;2205;2961;1488;2938;1484;239;2126;238;212;4;0;2;3;23;0;16;0;0;2239;381;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
03/05/2021;Granada;18;Andalucía;0;0;0;0;344;0;0;95;1689;83045;0;0;0;0;0;0;0;0;0;0;250;30;5;2;82214;7487;962;1659;914678;907915;1039;18466;3761;4041;2003;0;0;0;0;0;0;2;0;0;0;28;0;20;0;0;2633;4418;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
03/05/2021;Guadalajara;19;Castilla - La Mancha;0;224;0;0;56;0;0;19;619;0;25169;0;0;0;0;0;0;0;0;0;29;0;0;1;24579;1553;106;613;257762;0;737;24014;2173;0;0;1220;539;0;0;224;858;0;0;0;0;4;0;2;0;0;64;4733;0;0;
03/05/2021;Huelva;21;Andalucía;0;0;0;0;75;0;0;11;363;28542;0;0;0;0;0;0;0;0;0;0;75;10;0;2;28428;2088;152;364;521870;546918;211;6956;1437;1208;569;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;787;2315;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
03/05/2021;Huesca;22;Aragón;21;0;0;790;49;1605;1605;9;476;17859;0;0;0;0;0;0;0;0;0;0;21;0;1;0;17764;1644;185;476;220461;810075;408;21591;2223;506;237;0;0;21;339;0;0;0;0;0;3;3;0;2;0;0;329;2295;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
03/05/2021;Jaén;23;Andalucía;0;0;0;0;129;0;0;17;956;46862;0;0;0;0;0;0;0;0;0;0;64;9;0;1;46576;4315;400;940;633564;739657;268;15089;2036;1839;813;0;0;0;0;0;0;1;0;0;0;14;0;10;0;0;1069;2903;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
03/05/2021;León;24;Castilla y León;22;0;0;0;53;0;0;22;2101;0;39687;0;0;0;0;0;0;0;0;0;62;6;1;1;37471;4594;285;924;460001;0;478;45674;1152;0;0;743;410;22;586;22;586;0;0;0;7;14;0;10;0;0;531;1615;0;0;
03/05/2021;Lleida;25;Cataluña;0;66;0;0;132;0;0;27;791;42913;41496;0;0;0;0;0;0;0;0;0;132;1;0;0;41610;1113;111;623;434930;986665;621;18187;3035;1825;783;1803;774;110;1119;110;1106;1;0;1;1;19;0;13;0;0;1259;4145;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
03/05/2021;Lugo;27;Galicia;0;0;0;0;13;0;0;3;213;12496;0;0;0;0;0;0;0;0;0;0;25;1;0;0;12306;1160;143;218;329587;379141;91;6463;394;204;109;0;0;14;156;14;156;0;0;0;0;0;0;0;0;0;179;619;0;0;0
03/05/2021;Madrid;28;Madrid, Comunidad de;0;0;0;0;2720;110758;162;565;16733;0;699634;0;0;0;0;0;0;0;0;0;552;116;18;15;688277;98100;7422;15119;6663394;0;848;25112;4082;0;0;24316;10704;0;0;544;15291;19;0;1;16;164;0;115;0;0;15109;3649;"Consejería de Sanidad de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid";"https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv";0
03/05/2021;Málaga;29;Andalucía;0;0;0;0;157;0;0;32;1622;96639;0;0;0;0;0;0;0;0;0;0;181;6;0;0;94736;7746;730;1610;1661785;581537;193;9761;945;2558;1211;0;0;0;0;0;0;0;0;0;0;14;0;9;0;0;1693;1539;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
03/05/2021;Melilla;52;Melilla;0;18;0;347;21;0;0;5;90;0;8752;8315;0;0;0;0;0;0;0;0;14;0;0;1;8757;669;110;90;86487;0;578;10406;2428;0;0;303;103;0;0;18;147;1;0;11;3;1;0;1;0;0;143;3503;Ingesa Melilla - Twitter;https://twitter.com/MelillaGobierno/status/1389512102063263745?s=20;
03/05/2021;Murcia;30;Murcia, Región de;109;0;108417;0;79;0;0;24;1594;110900;0;0;0;0;0;0;0;0;0;0;116;4;3;1;111108;9008;1176;1592;1493898;742353;161;1067;529;1069;515;0;0;109;736;0;0;1;0;1;3;4;0;3;0;0;781;716;Cuenta de Twitter del Gobierno de la Región de Murcia;https://twitter.com/regiondemurcia/status/1389558977160257545;
03/05/2021;Navarra;31;Navarra, Comunidad Foral de;0;122;0;0;134;0;0;32;1172;0;60037;0;0;0;0;0;0;0;0;0;125;7;0;2;60379;5807;558;1161;654214;0;489;17915;2048;0;0;2111;975;0;0;122;1393;1;0;1;23;17;0;12;0;0;1419;3227;Gobierno de Navarra;https://www.navarra.es/es/noticias/2021/05/04/detectados-122-nuevos-casos-de-covid-19-en-navarra-tras-realizarse-2.402-pruebas?pageBackId=363032&back=true;
03/05/2021;Ourense;32;Galicia;0;0;0;0;25;0;0;7;416;15376;0;0;0;0;0;0;0;0;0;0;20;4;1;0;15150;2031;178;419;307651;499787;228;13522;813;243;114;0;0;10;163;10;163;0;0;0;0;0;0;0;0;0;176;79;0;0;0
03/05/2021;Palencia;34;Castilla y León;12;0;0;0;20;0;0;12;798;0;18947;0;0;0;0;0;0;0;0;0;16;2;0;0;18546;2069;242;538;160980;0;745;49571;1242;0;0;248;107;12;153;12;153;2;0;3;13;1;0;7;0;0;169;1541;0;0;
03/05/2021;Palmas, Las;35;Canarias;59;59;0;771;103;0;0;46;317;29029;29029;0;0;0;0;0;0;0;0;0;59;3;2;0;28359;2502;600;314;1120406;259094;411;2829;919;856;415;856;415;59;593;59;593;0;0;0;0;6;0;4;0;0;60;764;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
03/05/2021;Pontevedra;36;Galicia;0;0;0;0;78;0;0;19;600;37499;0;0;0;0;0;0;0;0;0;0;74;13;4;0;40654;3797;486;637;942665;397798;202;6365;827;1189;544;0;0;48;777;48;777;1;0;2;3;9;0;6;0;0;843;1261;0;0;0
03/05/2021;Rioja, La;26;Rioja, La;0;0;0;619;55;0;0;22;760;0;29683;0;0;0;0;0;0;0;0;0;33;2;0;0;29835;3362;376;761;316798;0;694;2399;1736;0;0;808;307;0;0;0;0;0;0;0;0;6;0;3;0;0;587;2551;Gobierno de La Rioja  - DATOS COVID en tiempo real;https://docs.google.com/spreadsheets/d/11dMDMmOq3t2Hb35BH33X0wG4xqv8SQC1av3RM1EdXRY/edit#gid=2020928690;
